customer_id,customer_name,email,signup_date,segment,city,state,country
CUST05652,Customer_5652,customer5652@example.com,2024-10-14,Corporate,Mumbai,Gujarat,India
CUST05653,Customer_5653,customer5653@example.com,2023-09-08,Corporate,Pune,West Bengal,India
CUST05654,Customer_5654,customer5654@example.com,2023-09-09,Home Office,Jaipur,Gujarat,India
CUST05655,Customer_5655,customer5655@example.com,2022-03-08,Corporate,Kolkata,Gujarat,India
CUST05656,Customer_5656,customer5656@example.com,2024-04-24,Corporate,Jaipur,Delhi,India
CUST05657,Customer_5657,customer5657@example.com,2021-11-27,Home Office,Mumbai,Rajasthan,India
CUST05658,Customer_5658,customer5658@example.com,2024-08-18,Home Office,Bangalore,Maharashtra,India
CUST05659,Customer_5659,customer5659@example.com,2023-04-22,Home Office,Ahmedabad,Telangana,India
CUST05660,Customer_5660,customer5660@example.com,2021-02-15,Home Office,Jaipur,West Bengal,India
CUST05661,Customer_5661,customer5661@example.com,2022-05-15,Consumer,Chennai,Delhi,India
CUST05662,Customer_5662,customer5662@example.com,2021-03-30,Consumer,Nagpur,Maharashtra,India
CUST05663,Customer_5663,customer5663@example.com,2021-09-19,Home Office,Mumbai,Maharashtra,India
CUST05664,Customer_5664,customer5664@example.com,2024-03-20,Consumer,Pune,Rajasthan,India
CUST05665,Customer_5665,customer5665@example.com,2024-04-28,Consumer,Kolkata,Rajasthan,India
CUST05666,Customer_5666,customer5666@example.com,2021-11-26,Home Office,Mumbai,Maharashtra,India
CUST05667,Customer_5667,customer5667@example.com,2021-10-03,Consumer,Kolkata,Delhi,India
CUST05668,Customer_5668,customer5668@example.com,2024-07-13,Corporate,Hyderabad,Rajasthan,India
CUST05669,Customer_5669,customer5669@example.com,2023-11-16,Consumer,Mumbai,Rajasthan,India
CUST05670,Customer_5670,customer5670@example.com,2021-03-22,Corporate,Bangalore,Telangana,India
CUST05671,Customer_5671,customer5671@example.com,2024-03-18,Home Office,Nagpur,Rajasthan,India
CUST05672,Customer_5672,customer5672@example.com,2021-10-28,Consumer,Delhi,Tamil Nadu,India
CUST05673,Customer_5673,customer5673@example.com,2021-04-25,Consumer,Ahmedabad,Gujarat,India
CUST05674,Customer_5674,customer5674@example.com,2021-12-07,Home Office,Pune,Telangana,India
CUST05675,Customer_5675,customer5675@example.com,2022-06-13,Home Office,Nagpur,Telangana,India
CUST05676,Customer_5676,customer5676@example.com,2022-01-04,Home Office,Nagpur,Maharashtra,India
CUST05677,Customer_5677,customer5677@example.com,2023-11-25,Corporate,Nagpur,Rajasthan,India
CUST05678,Customer_5678,customer5678@example.com,2023-04-11,Corporate,Hyderabad,Delhi,India
CUST05679,Customer_5679,customer5679@example.com,2024-05-12,Home Office,Ahmedabad,Delhi,India
CUST05680,Customer_5680,customer5680@example.com,2024-02-29,Home Office,Delhi,Delhi,India
CUST05681,Customer_5681,customer5681@example.com,2024-07-29,Home Office,Nagpur,Rajasthan,India
CUST05682,Customer_5682,customer5682@example.com,2021-02-08,Corporate,Ahmedabad,Delhi,India
CUST05683,Customer_5683,customer5683@example.com,2024-09-17,Home Office,Pune,West Bengal,India
CUST05684,Customer_5684,customer5684@example.com,2022-08-04,Home Office,Kolkata,Maharashtra,India
CUST05685,Customer_5685,customer5685@example.com,2021-06-25,Home Office,Pune,Maharashtra,India
CUST05686,Customer_5686,customer5686@example.com,2022-03-20,Corporate,Delhi,Gujarat,India
CUST05687,Customer_5687,customer5687@example.com,2023-07-09,Consumer,Delhi,Maharashtra,India
CUST05688,Customer_5688,customer5688@example.com,2024-05-27,Consumer,Delhi,Karnataka,India
CUST05689,Customer_5689,customer5689@example.com,2023-08-24,Consumer,Kolkata,Delhi,India
CUST05690,Customer_5690,customer5690@example.com,2023-09-14,Consumer,Chennai,Gujarat,India
CUST05691,Customer_5691,customer5691@example.com,2021-12-16,Consumer,Hyderabad,Gujarat,India
CUST05692,Customer_5692,customer5692@example.com,2022-03-26,Consumer,Bangalore,Gujarat,India
CUST05693,Customer_5693,customer5693@example.com,2023-04-22,Home Office,Bangalore,Delhi,India
CUST05694,Customer_5694,customer5694@example.com,2024-05-15,Consumer,Jaipur,Tamil Nadu,India
CUST05695,Customer_5695,customer5695@example.com,2021-10-20,Consumer,Kolkata,Tamil Nadu,India
CUST05696,Customer_5696,customer5696@example.com,2024-04-08,Consumer,Delhi,West Bengal,India
CUST05697,Customer_5697,customer5697@example.com,2022-01-08,Corporate,Delhi,Rajasthan,India
CUST05698,Customer_5698,customer5698@example.com,2024-06-30,Consumer,Mumbai,Gujarat,India
CUST05699,Customer_5699,customer5699@example.com,2024-09-12,Corporate,Ahmedabad,Telangana,India
CUST05700,Customer_5700,customer5700@example.com,2023-11-13,Consumer,Hyderabad,Telangana,India
CUST05701,Customer_5701,customer5701@example.com,2022-06-26,Consumer,Delhi,Telangana,India
CUST05702,Customer_5702,customer5702@example.com,2021-12-10,Consumer,Delhi,Gujarat,India
CUST05703,Customer_5703,customer5703@example.com,2024-11-05,Home Office,Pune,West Bengal,India
CUST05704,Customer_5704,customer5704@example.com,2022-12-03,Corporate,Chennai,Tamil Nadu,India
CUST05705,Customer_5705,customer5705@example.com,2023-07-18,Corporate,Delhi,Tamil Nadu,India
CUST05706,Customer_5706,customer5706@example.com,2024-05-06,Home Office,Chennai,Karnataka,India
CUST05707,Customer_5707,customer5707@example.com,2024-04-24,Corporate,Ahmedabad,Telangana,India
CUST05708,Customer_5708,customer5708@example.com,2021-05-21,Corporate,Hyderabad,Delhi,India
CUST05709,Customer_5709,customer5709@example.com,2022-04-16,Corporate,Nagpur,Rajasthan,India
CUST05710,Customer_5710,customer5710@example.com,2023-02-14,Home Office,Chennai,Maharashtra,India
CUST05711,Customer_5711,customer5711@example.com,2023-03-01,Consumer,Bangalore,Telangana,India
CUST05712,Customer_5712,customer5712@example.com,2021-09-28,Consumer,Bangalore,Telangana,India
CUST05713,Customer_5713,customer5713@example.com,2021-08-11,Home Office,Mumbai,Tamil Nadu,India
CUST05714,Customer_5714,customer5714@example.com,2021-02-03,Corporate,Jaipur,Telangana,India
CUST05715,Customer_5715,customer5715@example.com,2022-02-19,Corporate,Bangalore,Maharashtra,India
CUST05716,Customer_5716,customer5716@example.com,2023-12-07,Corporate,Bangalore,Maharashtra,India
CUST05717,Customer_5717,customer5717@example.com,2023-10-30,Home Office,Hyderabad,Gujarat,India
CUST05718,Customer_5718,customer5718@example.com,2024-11-02,Corporate,Hyderabad,Karnataka,India
CUST05719,Customer_5719,customer5719@example.com,2023-05-10,Corporate,Hyderabad,West Bengal,India
CUST05720,Customer_5720,customer5720@example.com,2021-11-03,Corporate,Kolkata,West Bengal,India
CUST05721,Customer_5721,customer5721@example.com,2024-05-25,Home Office,Mumbai,Tamil Nadu,India
CUST05722,Customer_5722,customer5722@example.com,2021-07-17,Corporate,Hyderabad,Telangana,India
CUST05723,Customer_5723,customer5723@example.com,2021-12-30,Home Office,Jaipur,West Bengal,India
CUST05724,Customer_5724,customer5724@example.com,2023-09-02,Consumer,Jaipur,Delhi,India
CUST05725,Customer_5725,customer5725@example.com,2024-06-13,Home Office,Kolkata,Rajasthan,India
CUST05726,Customer_5726,customer5726@example.com,2024-05-13,Consumer,Jaipur,Rajasthan,India
CUST05727,Customer_5727,customer5727@example.com,2021-03-21,Consumer,Nagpur,Telangana,India
CUST05728,Customer_5728,customer5728@example.com,2023-12-25,Home Office,Nagpur,Delhi,India
CUST05729,Customer_5729,customer5729@example.com,2023-10-28,Corporate,Ahmedabad,Rajasthan,India
CUST05730,Customer_5730,customer5730@example.com,2021-08-29,Home Office,Mumbai,Telangana,India
CUST05731,Customer_5731,customer5731@example.com,2021-07-10,Consumer,Hyderabad,Gujarat,India
CUST05732,Customer_5732,customer5732@example.com,2023-09-15,Corporate,Kolkata,West Bengal,India
CUST05733,Customer_5733,customer5733@example.com,2024-09-12,Home Office,Mumbai,Karnataka,India
CUST05734,Customer_5734,customer5734@example.com,2021-09-24,Corporate,Delhi,Gujarat,India
CUST05735,Customer_5735,customer5735@example.com,2024-05-20,Corporate,Mumbai,Rajasthan,India
CUST05736,Customer_5736,customer5736@example.com,2024-01-10,Home Office,Ahmedabad,Karnataka,India
CUST05737,Customer_5737,customer5737@example.com,2021-01-03,Corporate,Nagpur,Telangana,India
CUST05738,Customer_5738,customer5738@example.com,2024-10-21,Home Office,Chennai,Tamil Nadu,India
CUST05739,Customer_5739,customer5739@example.com,2024-08-22,Consumer,Jaipur,West Bengal,India
CUST05740,Customer_5740,customer5740@example.com,2023-06-03,Home Office,Ahmedabad,Tamil Nadu,India
CUST05741,Customer_5741,customer5741@example.com,2023-12-06,Corporate,Pune,Telangana,India
CUST05742,Customer_5742,customer5742@example.com,2023-05-12,Home Office,Nagpur,Karnataka,India
CUST05743,Customer_5743,customer5743@example.com,2023-01-29,Corporate,Ahmedabad,Rajasthan,India
CUST05744,Customer_5744,customer5744@example.com,2021-03-30,Consumer,Bangalore,West Bengal,India
CUST05745,Customer_5745,customer5745@example.com,2024-11-29,Consumer,Kolkata,Rajasthan,India
CUST05746,Customer_5746,customer5746@example.com,2023-12-22,Corporate,Kolkata,Delhi,India
CUST05747,Customer_5747,customer5747@example.com,2023-05-29,Corporate,Hyderabad,Gujarat,India
CUST05748,Customer_5748,customer5748@example.com,2022-04-15,Home Office,Nagpur,Delhi,India
CUST05749,Customer_5749,customer5749@example.com,2023-09-15,Corporate,Delhi,Telangana,India
CUST05750,Customer_5750,customer5750@example.com,2023-02-20,Home Office,Chennai,Gujarat,India
CUST05751,Customer_5751,customer5751@example.com,2022-12-19,Corporate,Chennai,Telangana,India
CUST05752,Customer_5752,customer5752@example.com,2024-04-21,Consumer,Bangalore,Delhi,India
CUST05753,Customer_5753,customer5753@example.com,2024-11-27,Home Office,Delhi,Rajasthan,India
CUST05754,Customer_5754,customer5754@example.com,2024-03-25,Home Office,Nagpur,West Bengal,India
CUST05755,Customer_5755,customer5755@example.com,2021-07-20,Consumer,Ahmedabad,Rajasthan,India
CUST05756,Customer_5756,customer5756@example.com,2023-05-22,Corporate,Chennai,Maharashtra,India
CUST05757,Customer_5757,customer5757@example.com,2021-10-02,Corporate,Bangalore,West Bengal,India
CUST05758,Customer_5758,customer5758@example.com,2022-06-06,Consumer,Hyderabad,Maharashtra,India
CUST05759,Customer_5759,customer5759@example.com,2023-09-05,Home Office,Delhi,Tamil Nadu,India
CUST05760,Customer_5760,customer5760@example.com,2022-04-22,Consumer,Kolkata,Tamil Nadu,India
CUST05761,Customer_5761,customer5761@example.com,2021-06-21,Consumer,Kolkata,Delhi,India
CUST05762,Customer_5762,customer5762@example.com,2022-08-04,Corporate,Kolkata,Rajasthan,India
CUST05763,Customer_5763,customer5763@example.com,2024-05-10,Corporate,Ahmedabad,Telangana,India
CUST05764,Customer_5764,customer5764@example.com,2024-01-19,Home Office,Delhi,Tamil Nadu,India
CUST05765,Customer_5765,customer5765@example.com,2023-04-17,Consumer,Delhi,Rajasthan,India
CUST05766,Customer_5766,customer5766@example.com,2022-06-12,Consumer,Ahmedabad,Karnataka,India
CUST05767,Customer_5767,customer5767@example.com,2022-01-23,Home Office,Nagpur,Delhi,India
CUST05768,Customer_5768,customer5768@example.com,2021-01-12,Corporate,Delhi,Delhi,India
CUST05769,Customer_5769,customer5769@example.com,2024-12-23,Corporate,Mumbai,West Bengal,India
CUST05770,Customer_5770,customer5770@example.com,2021-01-15,Consumer,Chennai,Karnataka,India
CUST05771,Customer_5771,customer5771@example.com,2024-03-29,Corporate,Pune,Tamil Nadu,India
CUST05772,Customer_5772,customer5772@example.com,2023-12-07,Corporate,Chennai,Maharashtra,India
CUST05773,Customer_5773,customer5773@example.com,2021-08-30,Home Office,Ahmedabad,West Bengal,India
CUST05774,Customer_5774,customer5774@example.com,2023-12-01,Consumer,Jaipur,Telangana,India
CUST05775,Customer_5775,customer5775@example.com,2021-01-15,Home Office,Pune,Tamil Nadu,India
CUST05776,Customer_5776,customer5776@example.com,2023-02-08,Corporate,Delhi,Gujarat,India
CUST05777,Customer_5777,customer5777@example.com,2024-09-02,Consumer,Nagpur,West Bengal,India
CUST05778,Customer_5778,customer5778@example.com,2022-02-25,Home Office,Delhi,Gujarat,India
CUST05779,Customer_5779,customer5779@example.com,2024-11-09,Corporate,Mumbai,West Bengal,India
CUST05780,Customer_5780,customer5780@example.com,2022-10-09,Home Office,Ahmedabad,Telangana,India
CUST05781,Customer_5781,customer5781@example.com,2023-04-18,Corporate,Nagpur,Rajasthan,India
CUST05782,Customer_5782,customer5782@example.com,2023-01-12,Corporate,Delhi,Maharashtra,India
CUST05783,Customer_5783,customer5783@example.com,2021-08-07,Consumer,Delhi,Delhi,India
CUST05784,Customer_5784,customer5784@example.com,2021-11-13,Home Office,Nagpur,Gujarat,India
CUST05785,Customer_5785,customer5785@example.com,2023-05-23,Home Office,Hyderabad,Tamil Nadu,India
CUST05786,Customer_5786,customer5786@example.com,2024-08-27,Corporate,Pune,Tamil Nadu,India
CUST05787,Customer_5787,customer5787@example.com,2024-04-13,Corporate,Pune,Rajasthan,India
CUST05788,Customer_5788,customer5788@example.com,2022-06-04,Home Office,Ahmedabad,Maharashtra,India
CUST05789,Customer_5789,customer5789@example.com,2022-06-20,Consumer,Chennai,Telangana,India
CUST05790,Customer_5790,customer5790@example.com,2024-01-03,Home Office,Bangalore,Telangana,India
CUST05791,Customer_5791,customer5791@example.com,2023-05-18,Consumer,Mumbai,Gujarat,India
CUST05792,Customer_5792,customer5792@example.com,2024-03-02,Home Office,Delhi,Karnataka,India
CUST05793,Customer_5793,customer5793@example.com,2023-01-19,Corporate,Nagpur,Rajasthan,India
CUST05794,Customer_5794,customer5794@example.com,2024-06-07,Home Office,Ahmedabad,Delhi,India
CUST05795,Customer_5795,customer5795@example.com,2022-07-19,Home Office,Ahmedabad,West Bengal,India
CUST05796,Customer_5796,customer5796@example.com,2024-10-25,Corporate,Nagpur,West Bengal,India
CUST05797,Customer_5797,customer5797@example.com,2023-03-25,Corporate,Chennai,Karnataka,India
CUST05798,Customer_5798,customer5798@example.com,2022-02-22,Consumer,Bangalore,Tamil Nadu,India
CUST05799,Customer_5799,customer5799@example.com,2023-04-27,Corporate,Chennai,Tamil Nadu,India
CUST05800,Customer_5800,customer5800@example.com,2024-02-05,Home Office,Bangalore,Karnataka,India
CUST05801,Customer_5801,customer5801@example.com,2024-02-16,Home Office,Kolkata,Maharashtra,India
CUST05802,Customer_5802,customer5802@example.com,2023-09-16,Home Office,Delhi,Tamil Nadu,India
CUST05803,Customer_5803,customer5803@example.com,2022-01-02,Consumer,Chennai,Maharashtra,India
CUST05804,Customer_5804,customer5804@example.com,2023-01-29,Consumer,Delhi,Karnataka,India
CUST05805,Customer_5805,customer5805@example.com,2024-02-20,Corporate,Nagpur,West Bengal,India
CUST05806,Customer_5806,customer5806@example.com,2024-02-11,Consumer,Hyderabad,Maharashtra,India
CUST05807,Customer_5807,customer5807@example.com,2023-09-18,Home Office,Delhi,Maharashtra,India
CUST05808,Customer_5808,customer5808@example.com,2022-06-04,Home Office,Mumbai,Maharashtra,India
CUST05809,Customer_5809,customer5809@example.com,2022-09-21,Consumer,Chennai,Delhi,India
CUST05810,Customer_5810,customer5810@example.com,2024-03-29,Home Office,Chennai,Delhi,India
CUST05811,Customer_5811,customer5811@example.com,2022-12-07,Home Office,Pune,Maharashtra,India
CUST05812,Customer_5812,customer5812@example.com,2024-12-15,Consumer,Ahmedabad,Delhi,India
CUST05813,Customer_5813,customer5813@example.com,2023-03-27,Consumer,Hyderabad,Tamil Nadu,India
CUST05814,Customer_5814,customer5814@example.com,2021-10-10,Consumer,Nagpur,West Bengal,India
CUST05815,Customer_5815,customer5815@example.com,2024-09-12,Corporate,Jaipur,Delhi,India
CUST05816,Customer_5816,customer5816@example.com,2021-09-01,Consumer,Mumbai,West Bengal,India
CUST05817,Customer_5817,customer5817@example.com,2022-04-16,Consumer,Jaipur,Delhi,India
CUST05818,Customer_5818,customer5818@example.com,2023-07-04,Corporate,Ahmedabad,Rajasthan,India
CUST05819,Customer_5819,customer5819@example.com,2024-12-03,Home Office,Pune,Telangana,India
CUST05820,Customer_5820,customer5820@example.com,2021-11-28,Home Office,Bangalore,Gujarat,India
CUST05821,Customer_5821,customer5821@example.com,2021-07-25,Consumer,Bangalore,Gujarat,India
CUST05822,Customer_5822,customer5822@example.com,2022-03-16,Corporate,Pune,Delhi,India
CUST05823,Customer_5823,customer5823@example.com,2023-11-08,Consumer,Bangalore,Karnataka,India
CUST05824,Customer_5824,customer5824@example.com,2023-04-01,Home Office,Jaipur,Delhi,India
CUST05825,Customer_5825,customer5825@example.com,2022-11-25,Corporate,Mumbai,Telangana,India
CUST05826,Customer_5826,customer5826@example.com,2024-02-02,Consumer,Mumbai,Maharashtra,India
CUST05827,Customer_5827,customer5827@example.com,2024-06-11,Home Office,Hyderabad,Maharashtra,India
CUST05828,Customer_5828,customer5828@example.com,2024-11-28,Home Office,Nagpur,Karnataka,India
CUST05829,Customer_5829,customer5829@example.com,2024-11-02,Home Office,Jaipur,Telangana,India
CUST05830,Customer_5830,customer5830@example.com,2024-12-18,Consumer,Bangalore,Gujarat,India
CUST05831,Customer_5831,customer5831@example.com,2021-04-17,Corporate,Delhi,West Bengal,India
CUST05832,Customer_5832,customer5832@example.com,2021-11-26,Home Office,Pune,Maharashtra,India
CUST05833,Customer_5833,customer5833@example.com,2023-03-08,Corporate,Pune,West Bengal,India
CUST05834,Customer_5834,customer5834@example.com,2024-07-26,Home Office,Delhi,Rajasthan,India
CUST05835,Customer_5835,customer5835@example.com,2021-01-11,Consumer,Delhi,Karnataka,India
CUST05836,Customer_5836,customer5836@example.com,2021-07-06,Home Office,Pune,Telangana,India
CUST05837,Customer_5837,customer5837@example.com,2021-10-25,Home Office,Delhi,Telangana,India
CUST05838,Customer_5838,customer5838@example.com,2023-08-24,Corporate,Pune,Delhi,India
CUST05839,Customer_5839,customer5839@example.com,2024-05-14,Home Office,Ahmedabad,Maharashtra,India
CUST05840,Customer_5840,customer5840@example.com,2023-06-11,Consumer,Hyderabad,Gujarat,India
CUST05841,Customer_5841,customer5841@example.com,2021-06-30,Home Office,Jaipur,Gujarat,India
CUST05842,Customer_5842,customer5842@example.com,2021-05-12,Corporate,Pune,Delhi,India
CUST05843,Customer_5843,customer5843@example.com,2022-06-23,Corporate,Ahmedabad,Rajasthan,India
CUST05844,Customer_5844,customer5844@example.com,2022-03-31,Home Office,Jaipur,Rajasthan,India
CUST05845,Customer_5845,customer5845@example.com,2023-01-30,Home Office,Delhi,Telangana,India
CUST05846,Customer_5846,customer5846@example.com,2021-06-13,Consumer,Chennai,West Bengal,India
CUST05847,Customer_5847,customer5847@example.com,2024-06-01,Consumer,Jaipur,Tamil Nadu,India
CUST05848,Customer_5848,customer5848@example.com,2021-03-19,Consumer,Chennai,Tamil Nadu,India
CUST05849,Customer_5849,customer5849@example.com,2023-02-27,Home Office,Jaipur,West Bengal,India
CUST05850,Customer_5850,customer5850@example.com,2023-04-01,Consumer,Kolkata,Delhi,India
CUST05851,Customer_5851,customer5851@example.com,2024-06-11,Home Office,Chennai,Karnataka,India
CUST05852,Customer_5852,customer5852@example.com,2024-09-05,Corporate,Hyderabad,Karnataka,India
CUST05853,Customer_5853,customer5853@example.com,2023-12-04,Consumer,Mumbai,Delhi,India
CUST05854,Customer_5854,customer5854@example.com,2022-08-10,Consumer,Pune,Karnataka,India
CUST05855,Customer_5855,customer5855@example.com,2024-12-28,Corporate,Nagpur,Karnataka,India
CUST05856,Customer_5856,customer5856@example.com,2024-05-08,Consumer,Pune,Maharashtra,India
CUST05857,Customer_5857,customer5857@example.com,2021-04-28,Corporate,Jaipur,West Bengal,India
CUST05858,Customer_5858,customer5858@example.com,2021-12-25,Home Office,Ahmedabad,Telangana,India
CUST05859,Customer_5859,customer5859@example.com,2024-08-04,Consumer,Hyderabad,Delhi,India
CUST05860,Customer_5860,customer5860@example.com,2023-10-10,Home Office,Jaipur,West Bengal,India
CUST05861,Customer_5861,customer5861@example.com,2023-06-19,Home Office,Jaipur,Gujarat,India
CUST05862,Customer_5862,customer5862@example.com,2021-01-22,Corporate,Mumbai,Delhi,India
CUST05863,Customer_5863,customer5863@example.com,2022-02-18,Consumer,Chennai,Rajasthan,India
CUST05864,Customer_5864,customer5864@example.com,2024-09-07,Home Office,Hyderabad,West Bengal,India
CUST05865,Customer_5865,customer5865@example.com,2023-11-28,Home Office,Hyderabad,Delhi,India
CUST05866,Customer_5866,customer5866@example.com,2022-08-09,Consumer,Delhi,Telangana,India
CUST05867,Customer_5867,customer5867@example.com,2022-02-03,Corporate,Mumbai,Maharashtra,India
CUST05868,Customer_5868,customer5868@example.com,2021-03-10,Corporate,Mumbai,Karnataka,India
CUST05869,Customer_5869,customer5869@example.com,2024-05-12,Home Office,Chennai,Telangana,India
CUST05870,Customer_5870,customer5870@example.com,2023-11-12,Corporate,Delhi,West Bengal,India
CUST05871,Customer_5871,customer5871@example.com,2023-11-23,Consumer,Nagpur,Gujarat,India
CUST05872,Customer_5872,customer5872@example.com,2024-12-01,Corporate,Jaipur,Delhi,India
CUST05873,Customer_5873,customer5873@example.com,2022-04-20,Corporate,Kolkata,West Bengal,India
CUST05874,Customer_5874,customer5874@example.com,2024-06-13,Home Office,Kolkata,Telangana,India
CUST05875,Customer_5875,customer5875@example.com,2021-12-14,Home Office,Jaipur,West Bengal,India
CUST05876,Customer_5876,customer5876@example.com,2024-10-12,Consumer,Kolkata,Telangana,India
CUST05877,Customer_5877,customer5877@example.com,2021-03-15,Home Office,Bangalore,Tamil Nadu,India
CUST05878,Customer_5878,customer5878@example.com,2023-01-07,Corporate,Ahmedabad,Delhi,India
CUST05879,Customer_5879,customer5879@example.com,2022-05-05,Consumer,Jaipur,West Bengal,India
CUST05880,Customer_5880,customer5880@example.com,2024-09-03,Consumer,Ahmedabad,Rajasthan,India
CUST05881,Customer_5881,customer5881@example.com,2021-01-01,Consumer,Chennai,West Bengal,India
CUST05882,Customer_5882,customer5882@example.com,2021-11-19,Consumer,Chennai,Gujarat,India
CUST05883,Customer_5883,customer5883@example.com,2021-06-27,Home Office,Hyderabad,Maharashtra,India
CUST05884,Customer_5884,customer5884@example.com,2022-07-20,Consumer,Chennai,Telangana,India
CUST05885,Customer_5885,customer5885@example.com,2023-03-30,Consumer,Hyderabad,Karnataka,India
CUST05886,Customer_5886,customer5886@example.com,2022-12-25,Corporate,Pune,Telangana,India
CUST05887,Customer_5887,customer5887@example.com,2024-10-03,Home Office,Nagpur,Delhi,India
CUST05888,Customer_5888,customer5888@example.com,2023-03-21,Home Office,Chennai,Telangana,India
CUST05889,Customer_5889,customer5889@example.com,2023-04-11,Consumer,Delhi,Karnataka,India
CUST05890,Customer_5890,customer5890@example.com,2024-04-15,Consumer,Bangalore,Tamil Nadu,India
CUST05891,Customer_5891,customer5891@example.com,2022-02-15,Consumer,Hyderabad,Karnataka,India
CUST05892,Customer_5892,customer5892@example.com,2023-11-27,Consumer,Delhi,Karnataka,India
CUST05893,Customer_5893,customer5893@example.com,2021-02-01,Home Office,Pune,West Bengal,India
CUST05894,Customer_5894,customer5894@example.com,2024-12-12,Corporate,Nagpur,Rajasthan,India
CUST05895,Customer_5895,customer5895@example.com,2021-05-21,Corporate,Delhi,Delhi,India
CUST05896,Customer_5896,customer5896@example.com,2021-07-04,Consumer,Chennai,Karnataka,India
CUST05897,Customer_5897,customer5897@example.com,2024-01-31,Home Office,Delhi,West Bengal,India
CUST05898,Customer_5898,customer5898@example.com,2022-08-06,Consumer,Delhi,Telangana,India
CUST05899,Customer_5899,customer5899@example.com,2024-02-20,Corporate,Pune,Rajasthan,India
CUST05900,Customer_5900,customer5900@example.com,2024-04-08,Home Office,Bangalore,Gujarat,India
CUST05901,Customer_5901,customer5901@example.com,2022-12-14,Home Office,Delhi,Tamil Nadu,India
CUST05902,Customer_5902,customer5902@example.com,2022-12-13,Consumer,Mumbai,Karnataka,India
CUST05903,Customer_5903,customer5903@example.com,2022-07-21,Home Office,Hyderabad,Karnataka,India
CUST05904,Customer_5904,customer5904@example.com,2022-04-09,Home Office,Pune,Tamil Nadu,India
CUST05905,Customer_5905,customer5905@example.com,2024-05-26,Consumer,Mumbai,Karnataka,India
CUST05906,Customer_5906,customer5906@example.com,2022-02-03,Corporate,Hyderabad,West Bengal,India
CUST05907,Customer_5907,customer5907@example.com,2023-07-21,Consumer,Delhi,Gujarat,India
CUST05908,Customer_5908,customer5908@example.com,2023-04-08,Corporate,Nagpur,Gujarat,India
CUST05909,Customer_5909,customer5909@example.com,2024-03-23,Home Office,Hyderabad,Gujarat,India
CUST05910,Customer_5910,customer5910@example.com,2021-01-10,Corporate,Jaipur,Gujarat,India
CUST05911,Customer_5911,customer5911@example.com,2022-06-19,Consumer,Bangalore,Telangana,India
CUST05912,Customer_5912,customer5912@example.com,2021-12-25,Corporate,Pune,West Bengal,India
CUST05913,Customer_5913,customer5913@example.com,2023-04-14,Consumer,Hyderabad,West Bengal,India
CUST05914,Customer_5914,customer5914@example.com,2023-11-03,Home Office,Kolkata,Delhi,India
CUST05915,Customer_5915,customer5915@example.com,2021-08-07,Corporate,Jaipur,Delhi,India
CUST05916,Customer_5916,customer5916@example.com,2024-02-19,Corporate,Nagpur,Delhi,India
CUST05917,Customer_5917,customer5917@example.com,2021-05-29,Consumer,Pune,Gujarat,India
CUST05918,Customer_5918,customer5918@example.com,2023-10-28,Consumer,Pune,Telangana,India
CUST05919,Customer_5919,customer5919@example.com,2022-08-26,Corporate,Kolkata,Telangana,India
CUST05920,Customer_5920,customer5920@example.com,2022-11-28,Consumer,Nagpur,Maharashtra,India
CUST05921,Customer_5921,customer5921@example.com,2021-08-28,Consumer,Kolkata,West Bengal,India
CUST05922,Customer_5922,customer5922@example.com,2023-11-18,Corporate,Delhi,Gujarat,India
CUST05923,Customer_5923,customer5923@example.com,2022-06-12,Corporate,Chennai,Maharashtra,India
CUST05924,Customer_5924,customer5924@example.com,2024-01-07,Home Office,Nagpur,Maharashtra,India
CUST05925,Customer_5925,customer5925@example.com,2024-03-23,Corporate,Nagpur,Tamil Nadu,India
CUST05926,Customer_5926,customer5926@example.com,2022-05-28,Corporate,Nagpur,Rajasthan,India
CUST05927,Customer_5927,customer5927@example.com,2024-11-22,Consumer,Nagpur,Rajasthan,India
CUST05928,Customer_5928,customer5928@example.com,2023-06-26,Corporate,Hyderabad,Delhi,India
CUST05929,Customer_5929,customer5929@example.com,2023-02-12,Corporate,Nagpur,Tamil Nadu,India
CUST05930,Customer_5930,customer5930@example.com,2024-02-28,Home Office,Jaipur,Tamil Nadu,India
CUST05931,Customer_5931,customer5931@example.com,2023-09-18,Corporate,Pune,Tamil Nadu,India
CUST05932,Customer_5932,customer5932@example.com,2022-05-14,Corporate,Delhi,Maharashtra,India
CUST05933,Customer_5933,customer5933@example.com,2022-11-27,Home Office,Jaipur,West Bengal,India
CUST05934,Customer_5934,customer5934@example.com,2023-07-29,Home Office,Bangalore,Karnataka,India
CUST05935,Customer_5935,customer5935@example.com,2024-10-27,Corporate,Pune,Rajasthan,India
CUST05936,Customer_5936,customer5936@example.com,2023-08-02,Home Office,Jaipur,Rajasthan,India
CUST05937,Customer_5937,customer5937@example.com,2024-04-16,Home Office,Mumbai,Maharashtra,India
CUST05938,Customer_5938,customer5938@example.com,2021-02-26,Consumer,Mumbai,Karnataka,India
CUST05939,Customer_5939,customer5939@example.com,2023-09-15,Consumer,Bangalore,Tamil Nadu,India
CUST05940,Customer_5940,customer5940@example.com,2021-08-27,Home Office,Chennai,Delhi,India
CUST05941,Customer_5941,customer5941@example.com,2022-06-13,Corporate,Chennai,Karnataka,India
